ID,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Living_With,Children_at_home,Family_Size,Total_Spending,Total_Purchases
9316,Undergraduate,13084.0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,62,239,Partner,0,2,29,4
6379,Postgraduate,47570.0,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,65,396,Alone,2,3,121,6
9239,Postgraduate,61923.0,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,53,338,Partner,2,4,126,7
8315,Graduate,34824.0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,19,95,Alone,0,1,23,3
2868,PhD,26518.0,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,65,447,Alone,2,3,57,5
10888,Graduate,45938.0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,53,238,Alone,0,1,636,18
1277,Graduate,78468.0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,54,81,Partner,0,2,1004,27
9977,Graduate,78901.0,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,41,285,Alone,1,2,734,17
10196,Graduate,71427.0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,36,109,Partner,2,4,614,18
6384,Graduate,71022.0,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,36,138,Alone,1,2,1453,18
8029,Postgraduate,90247.0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,26,61,Alone,0,1,1621,14
968,Postgraduate,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,185,Alone,1,2,187,9
6988,Graduate,71952.0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,28,535,Partner,1,3,1443,20
4472,PhD,35682.0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,44,2,Alone,1,2,57,5
6991,Graduate,43185.0,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,63,445,Alone,1,2,637,18
3336,PhD,66375.0,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,66,220,Partner,1,3,948,11
4301,Postgraduate,35178.0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,43,535,Partner,1,3,59,4
1940,Graduate,25252.0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,28,352,Partner,1,3,18,3
1272,Postgraduate,55250.0,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,49,616,Alone,1,2,903,22
1388,Graduate,33249.0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,494,Alone,1,2,112,6
1044,Graduate,58398.0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,61,411,Partner,0,2,596,17
6969,Graduate,50272.0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,32,326,Partner,1,3,233,10
10479,PhD,76618.0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,39,569,Partner,0,2,1511,10
3619,Undergraduate,87305.0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,54,644,Alone,0,1,1152,16
1715,Graduate,25851.0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,36,503,Partner,1,3,48,5
10159,Graduate,58710.0,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,44,455,Alone,1,2,1185,25
1463,Graduate,45160.0,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,56,92,Alone,2,3,21,3
5114,Postgraduate,74806.0,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,49,557,Partner,1,3,965,14
4990,Graduate,59111.0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,60,423,Partner,0,2,869,20
4329,PhD,18988.0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,30,37,Partner,1,3,16,4
10936,Graduate,72190.0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,49,501,Partner,0,2,1947,15
4692,Graduate,7500.0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,38,697,Partner,1,3,71,7
7212,Graduate,44794.0,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,21,Partner,1,3,65,5
6086,Graduate,80395.0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,59,218,Partner,0,2,1380,23
437,Postgraduate,75012.0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,38,155,Alone,0,1,1027,22
11171,Postgraduate,56962.0,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,49,261,Partner,3,5,411,14
11101,Graduate,89891.0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,23,440,Partner,0,2,836,25
5329,PhD,35946.0,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,65,275,Alone,2,3,11,3
610,PhD,53593.0,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,61,691,Partner,2,4,480,15
9384,Graduate,66373.0,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,36,382,Partner,2,4,606,16
5956,PhD,45072.0,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,66,256,Alone,3,4,284,11
10430,Graduate,89694.0,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,41,263,Alone,2,3,1472,11
7875,Graduate,72025.0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,65,61,Partner,0,2,1677,25
7072,Graduate,67432.0,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,41,457,Partner,1,3,1335,17
6255,Postgraduate,70545.0,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,62,26,Partner,1,3,334,12
6516,Undergraduate,17487.0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,25,468,Partner,1,3,18,3
5564,Graduate,62882.0,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,45,689,Partner,1,3,1338,18
5682,PhD,64108.0,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,61,463,Alone,1,2,1099,26
7458,Postgraduate,34941.0,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,58,480,Partner,2,4,97,6
5237,PhD,48767.0,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,64,179,Alone,3,4,63,6
7761,Undergraduate,38702.0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,36,332,Partner,1,3,109,7
5278,Graduate,82224.0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,50,155,Partner,0,2,902,20
3560,Graduate,83844.0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,413,Partner,0,2,1574,19
7235,Undergraduate,17003.0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,39,202,Partner,1,3,38,6
10548,Graduate,71163.0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,19,112,Alone,0,1,960,23
2281,Graduate,33697.0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,44,287,Alone,1,2,28,3
4073,Undergraduate,63564.0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,60,151,Partner,0,2,1215,27
6974,PhD,83443.0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,42,180,Partner,0,2,1497,21
7938,PhD,51518.0,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,56,269,Partner,1,3,449,15
7094,Graduate,58330.0,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,39,186,Alone,1,2,1064,23
3667,Graduate,80952.0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,45,486,Partner,0,2,1757,24
7723,Graduate,75507.0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,58,Partner,0,2,1440,20
3870,Undergraduate,63855.0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,36,505,Partner,0,2,1006,23
4012,PhD,62220.0,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,42,687,Partner,1,3,1226,18
5909,Graduate,58512.0,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,50,283,Partner,1,3,1171,15
10470,Postgraduate,40662.0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,35,471,Partner,1,3,92,6
6488,PhD,38829.0,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,55,84,Partner,1,3,99,7
10270,Undergraduate,35523.0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,33,269,Partner,1,3,66,6
6887,Graduate,79146.0,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,66,Alone,2,3,564,17
6406,Postgraduate,78285.0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,26,244,Partner,0,2,1427,20
7573,PhD,31626.0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,36,415,Alone,1,2,86,5
4508,Graduate,75127.0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,38,Alone,0,1,833,18
221,Graduate,48726.0,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,59,428,Partner,1,3,242,9
5331,Graduate,74985.0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,37,656,Partner,0,2,1869,16
1911,Graduate,67430.0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,27,662,Partner,0,2,1364,28
20,Undergraduate,46891.0,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,301,Partner,1,3,183,7
8786,Postgraduate,62058.0,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,58,399,Partner,1,3,450,14
10582,Graduate,72063.0,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,35,361,Partner,1,3,758,19
1915,PhD,78939.0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,63,199,Partner,0,2,1507,19
8897,Graduate,42720.0,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,49,431,Alone,2,3,654,17
2371,Graduate,33622.0,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,42,442,Partner,2,4,81,6
4303,PhD,6835.0,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,57,568,Partner,1,3,137,1
6825,Graduate,41452.0,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,61,480,Partner,2,4,16,3
1072,PhD,40760.0,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,49,303,Alone,1,2,93,6
4964,PhD,74250.0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,56,154,Partner,0,2,1158,17
2461,Postgraduate,51124.0,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,59,193,Alone,2,3,43,4
10736,Graduate,72258.0,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,43,290,Alone,1,2,1525,20
3194,PhD,71466.0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,40,85,Alone,0,1,1230,18
10839,Graduate,36283.0,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,38,76,Partner,2,4,29,4
49,Graduate,20587.0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,49,Alone,1,2,25,4
4290,Graduate,30467.0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,42,102,Partner,1,3,24,3
10219,Graduate,31590.0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,42,376,Partner,1,3,38,4
4211,Undergraduate,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,608,Partner,1,3,57,5
1135,Postgraduate,17144.0,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,134,Partner,2,4,47,7
6299,PhD,42564.0,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,46,543,Alone,1,2,813,18
10846,Postgraduate,43783.0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,36,31,Partner,1,3,629,16
347,Graduate,40780.0,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,38,659,Alone,1,2,377,13
6543,Postgraduate,62847.0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,69,530,Partner,0,2,1612,13
10446,PhD,82017.0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,57,599,Partner,0,2,729,16
3479,Graduate,16813.0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,64,345,Alone,0,1,50,5
11075,Graduate,51267.0,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,36,243,Partner,2,4,270,11
4442,Graduate,46524.0,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,53,450,Alone,1,2,177,7
199,Postgraduate,45183.0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,52,525,Alone,0,1,315,12
6722,PhD,70421.0,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,60,1,Partner,1,3,767,20
796,Undergraduate,60161.0,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,49,614,Alone,1,2,1071,23
3749,Graduate,73926.0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,41,484,Partner,0,2,1580,23
8523,Graduate,19329.0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,46,197,Partner,1,3,60,7
310,Postgraduate,61872.0,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,44,198,Partner,1,3,573,17
8629,Graduate,46984.0,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,58,460,Alone,2,3,41,4
236,Graduate,34838.0,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,63,526,Partner,2,4,170,7
9930,PhD,82716.0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,236,Alone,0,1,1167,27
3483,Graduate,48192.0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,56,449,Partner,0,2,1526,22
4599,Postgraduate,49681.0,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,237,Partner,2,4,458,15
7326,Postgraduate,56850.0,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,43,98,Partner,1,3,63,5
7352,Graduate,55267.0,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,57,251,Partner,1,3,405,13
2350,Graduate,59666.0,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,42,464,Partner,2,4,1027,13
9145,Graduate,72504.0,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,42,449,Alone,1,2,1478,20
2964,Graduate,26872.0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,33,256,Partner,0,2,72,4
5585,Graduate,21359.0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,42,435,Alone,1,2,48,5
9687,Graduate,73170.0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,39,29,Alone,0,1,726,15
3732,Postgraduate,52750.0,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,59,510,Partner,1,3,860,21
6303,PhD,91820.0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,28,218,Partner,0,2,1497,22
11176,PhD,65968.0,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,44,48,Partner,1,3,495,16
2986,Graduate,30772.0,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,38,109,Partner,2,4,20,3
7462,Graduate,22507.0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,60,582,Alone,0,1,570,16
3900,Graduate,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,92,Partner,1,3,769,20
7034,Undergraduate,25804.0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,36,301,Partner,1,3,55,5
9493,PhD,76412.0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,34,420,Alone,0,1,1808,17
1143,Graduate,22063.0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,42,325,Partner,1,3,55,5
1,Graduate,57091.0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,53,14,Alone,0,1,577,17
3855,Graduate,22419.0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,437,Partner,0,2,162,7
5536,Graduate,87771.0,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,403,Partner,1,3,1957,19
5989,Undergraduate,78353.0,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,55,439,Alone,1,2,1576,23
9499,Graduate,93404.0,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,60,418,Partner,3,5,1616,14
6768,Graduate,37859.0,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,52,533,Alone,3,4,36,4
2150,PhD,80995.0,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,56,414,Alone,1,2,1482,21
6646,Graduate,16529.0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,120,Partner,1,3,22,4
4887,PhD,55412.0,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,38,219,Alone,2,3,63,5
8560,Graduate,48789.0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,22,657,Alone,0,1,680,17
3321,PhD,56575.0,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,47,420,Partner,2,4,542,17
11003,Undergraduate,25130.0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,34,270,Partner,1,3,50,5
10402,Graduate,35441.0,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,47,500,Partner,2,4,39,4
9904,Graduate,71391.0,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,58,457,Partner,1,3,1043,23
6141,Postgraduate,49494.0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,42,430,Alone,1,2,385,12
5687,Graduate,81702.0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,34,644,Alone,0,1,1633,26
10856,Undergraduate,45889.0,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,34,362,Alone,1,2,46,4
5121,Graduate,56628.0,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,37,100,Alone,1,2,761,18
4186,Graduate,34026.0,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,328,Partner,2,4,76,6
368,Graduate,40049.0,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,40,577,Partner,1,3,290,11
3312,Graduate,34176.0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,48,Alone,1,2,89,7
11121,Graduate,19419.0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,33,596,Partner,1,3,70,7
5332,Undergraduate,82504.0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,54,337,Partner,0,2,1066,16
5848,Graduate,81205.0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,44,167,Partner,0,2,2009,18
10343,Undergraduate,61618.0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,23,638,Alone,0,1,1345,17
5935,Postgraduate,55284.0,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,58,552,Alone,1,2,764,20
2895,Graduate,49980.0,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,51,249,Alone,1,2,195,9
10262,Graduate,15072.0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,34,415,Partner,2,4,53,7
7848,Graduate,49166.0,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,40,381,Alone,1,2,368,11
9477,PhD,65324.0,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,60,169,Partner,1,3,544,17
4856,Undergraduate,82347.0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,57,600,Partner,0,2,1853,24
7186,PhD,30843.0,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,48,34,Partner,2,4,35,4
5794,PhD,46374.0,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,40,104,Partner,1,3,446,15
1456,Graduate,60474.0,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,454,Alone,1,2,1180,24
4877,Postgraduate,38576.0,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,117,Partner,1,3,41,4
425,Graduate,55357.0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,29,495,Partner,2,4,727,19
3007,Graduate,37758.0,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,633,Partner,2,4,40,4
1031,Undergraduate,85710.0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,25,420,Partner,0,2,1062,25
4297,Graduate,23228.0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,45,154,Partner,1,3,40,5
807,Postgraduate,44602.0,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,134,Partner,2,4,292,11
9553,Graduate,7500.0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,27,536,Partner,0,2,15,3
4271,Undergraduate,38683.0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,25,633,Partner,1,3,341,11
4120,Undergraduate,49514.0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,39,194,Alone,1,2,369,11
2036,PhD,57906.0,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,41,383,Partner,1,3,401,14
115,Postgraduate,43456.0,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,48,460,Alone,1,2,393,14
4259,Postgraduate,19485.0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,28,278,Alone,2,3,10,3
8687,Graduate,53172.0,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,36,419,Partner,1,3,486,13
2447,Graduate,30545.0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,35,620,Partner,1,3,69,5
10140,PhD,70123.0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,31,274,Partner,0,2,1727,16
9353,Graduate,62450.0,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,174,Alone,1,2,995,14
3623,Graduate,21675.0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,38,18,Partner,1,3,45,7
738,Undergraduate,42395.0,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,33,86,Alone,2,3,182,8
7631,Postgraduate,61346.0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,36,266,Partner,1,3,989,22
4789,Graduate,80812.0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,61,285,Partner,0,2,1677,17
773,Postgraduate,42835.0,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,43,364,Alone,2,3,595,16
