ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size
1272,Postgraduate,55250.0,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,61,4881,903,26,0,1,Alone,2
1388,Graduate,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,51,4759,112,8,0,1,Alone,2
1044,Graduate,58398.0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,73,4676,596,20,0,0,Partner,2
6969,Graduate,50272.0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,44,4591,233,13,0,1,Partner,3
10479,PhD,76618.0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,51,4834,1511,11,0,0,Partner,2
3619,Undergraduate,87305.0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,66,4909,1152,17,1,0,Alone,1
1715,Graduate,25851.0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,48,4768,48,7,0,1,Partner,3
10159,Graduate,58710.0,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,56,4720,1185,31,0,1,Alone,2
1463,Graduate,45160.0,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,68,4357,21,4,0,2,Alone,3
5114,Postgraduate,74806.0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,61,4822,965,16,0,1,Partner,3
4990,Graduate,59111.0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,72,4688,869,21,0,0,Partner,2
4329,PhD,18988.0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,42,4302,16,6,0,1,Partner,3
10936,Graduate,72190.0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,61,4766,1947,16,0,0,Partner,2
4692,Graduate,7500.0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,50,4962,71,12,1,1,Partner,3
7212,Graduate,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,60,4286,65,6,0,1,Partner,3
6086,Graduate,80395.0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,71,4483,1380,24,1,0,Partner,2
437,Postgraduate,75012.0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,50,4420,1027,23,0,0,Alone,1
11171,Postgraduate,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,61,4526,411,21,0,3,Partner,5
11101,Graduate,89891.0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,35,4705,836,26,1,0,Partner,2
5329,PhD,35946.0,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,77,4540,11,4,0,2,Alone,3
610,PhD,53593.0,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,73,4956,480,23,0,2,Partner,4
9384,Graduate,66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,48,4647,606,23,0,2,Partner,4
5956,PhD,45072.0,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,78,4521,284,16,0,3,Alone,4
10430,Graduate,89694.0,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,53,4528,1472,14,3,2,Alone,3
7875,Graduate,72025.0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,77,4326,1677,26,3,0,Partner,2
7072,Graduate,67432.0,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,53,4722,1335,19,0,1,Partner,3
6255,Postgraduate,70545.0,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,74,4291,334,13,0,1,Partner,3
6516,Undergraduate,17487.0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,37,4733,18,4,0,1,Partner,3
5564,Graduate,62882.0,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,57,4954,1338,20,0,1,Partner,3
5682,PhD,64108.0,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,73,4728,1099,30,0,1,Alone,2
7458,Postgraduate,34941.0,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,70,4745,97,8,0,2,Partner,4
5237,PhD,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,76,4444,63,9,0,3,Alone,4
7761,Undergraduate,38702.0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,48,4597,109,9,0,1,Partner,3
5278,Graduate,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,62,4420,902,21,1,0,Partner,2
3560,Graduate,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,74,4678,1574,20,1,0,Partner,2
7235,Undergraduate,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,51,4467,38,9,0,1,Partner,3
10548,Graduate,71163.0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,31,4377,960,24,0,0,Alone,1
2281,Graduate,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,56,4552,28,4,1,1,Alone,2
4073,Undergraduate,63564.0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,72,4416,1215,28,1,0,Partner,2
6974,PhD,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,54,4445,1497,22,0,0,Partner,2
7938,PhD,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,68,4534,449,17,0,1,Partner,3
7094,Graduate,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,51,4451,1064,24,0,1,Alone,2
3667,Graduate,80952.0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,57,4751,1757,25,3,0,Partner,2
7723,Graduate,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,47,4323,1440,21,0,0,Partner,2
3870,Undergraduate,63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,48,4770,1006,24,0,0,Partner,2
4012,PhD,62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,54,4952,1226,23,0,1,Partner,3
5909,Graduate,58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,62,4548,1171,20,0,1,Partner,3
10470,Postgraduate,40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,47,4736,92,8,0,1,Partner,3
6488,PhD,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,67,4349,99,8,0,1,Partner,3
10270,Undergraduate,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,45,4534,66,8,0,1,Partner,3
6887,Graduate,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,59,4331,564,19,0,2,Alone,3
6406,Postgraduate,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,38,4509,1427,21,0,0,Partner,2
7573,PhD,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,48,4680,86,6,1,1,Alone,2
4508,Graduate,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,74,4303,833,19,0,0,Alone,1
221,Graduate,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,71,4693,242,12,0,1,Partner,3
5331,Graduate,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,49,4921,1869,17,0,0,Partner,2
1911,Graduate,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,39,4927,1364,29,0,0,Partner,2
20,Undergraduate,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,61,4566,183,8,0,1,Partner,3
8786,Postgraduate,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,70,4664,450,18,0,1,Partner,3
10582,Graduate,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,47,4626,758,21,0,1,Partner,3
1915,PhD,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,75,4464,1507,20,0,0,Partner,2
8897,Graduate,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,61,4696,654,25,0,2,Alone,3
2371,Graduate,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,54,4707,81,9,0,2,Partner,4
4303,PhD,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,69,4833,137,1,0,1,Partner,3
6825,Graduate,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,73,4745,16,4,0,2,Partner,4
1072,PhD,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,61,4568,93,8,0,1,Alone,2
4964,PhD,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,68,4419,1158,18,0,0,Partner,2
2461,Postgraduate,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,71,4458,43,6,0,2,Alone,3
10736,Graduate,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,55,4555,1525,22,0,1,Alone,2
3194,PhD,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,52,4350,1230,19,0,0,Alone,1
10839,Graduate,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,50,4341,29,6,0,2,Partner,4
49,Graduate,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,56,4314,25,5,0,1,Alone,2
4290,Graduate,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,54,4367,24,4,0,1,Partner,3
10219,Graduate,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,54,4641,38,5,0,1,Partner,3
4211,Undergraduate,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,40,4873,57,7,0,1,Partner,3
1135,Postgraduate,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,66,4399,47,12,0,2,Partner,4
6299,PhD,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,58,4808,813,24,1,1,Alone,2
10846,Postgraduate,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,48,4296,629,22,1,1,Partner,3
347,Graduate,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,50,4924,377,17,0,1,Alone,2
6543,Postgraduate,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,81,4795,1612,14,0,0,Partner,2
10446,PhD,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,69,4864,729,17,3,0,Partner,2
3479,Graduate,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,76,4610,50,6,1,0,Alone,1
11075,Graduate,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,48,4508,270,15,0,2,Partner,4
4442,Graduate,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,65,4715,177,9,0,1,Alone,2
199,Postgraduate,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,64,4790,315,13,1,0,Alone,1
6722,PhD,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,72,4266,767,23,0,1,Partner,3
796,Undergraduate,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,61,4879,1071,26,0,1,Alone,2
3749,Graduate,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,53,4749,1580,24,0,0,Partner,2
8523,Graduate,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,58,4462,60,10,0,1,Partner,3
310,Postgraduate,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,56,4463,573,21,0,1,Partner,3
8629,Graduate,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,70,4725,41,5,0,2,Alone,3
236,Graduate,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,75,4791,170,10,0,2,Partner,4
9930,PhD,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,82,4501,1167,28,0,0,Alone,1
3483,Graduate,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,68,4714,1526,25,3,0,Partner,2
4599,Postgraduate,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,50,4502,458,21,0,2,Partner,4
7326,Postgraduate,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,55,4363,63,6,0,1,Partner,3
7352,Graduate,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,69,4516,405,17,0,1,Partner,3
2350,Graduate,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,54,4729,1027,20,1,2,Partner,4
9145,Graduate,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,54,4714,1478,22,0,1,Alone,2
2964,Graduate,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,45,4521,72,5,0,0,Partner,2
5585,Graduate,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,54,4700,48,7,0,1,Alone,2
9687,Graduate,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,51,4294,726,16,0,0,Alone,1
3732,Postgraduate,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,71,4775,860,27,0,1,Partner,3
6303,PhD,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,40,4483,1497,22,0,0,Partner,2
11176,PhD,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,56,4313,495,18,0,1,Partner,3
2986,Graduate,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,50,4374,20,4,0,2,Partner,4
7462,Graduate,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,72,4847,570,19,0,0,Alone,1
3900,Graduate,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,54,4357,769,21,0,1,Partner,3
7034,Undergraduate,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,48,4566,55,7,0,1,Partner,3
9493,PhD,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,46,4685,1808,18,2,0,Alone,1
1143,Graduate,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,54,4590,55,7,0,1,Partner,3
1,Graduate,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,65,4279,577,18,1,0,Alone,1
3855,Graduate,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,63,4702,162,8,0,0,Partner,2
5536,Graduate,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,67,4668,1957,20,4,1,Partner,3
5989,Undergraduate,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,67,4704,1576,24,0,1,Alone,2
9499,Graduate,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,72,4683,1616,17,2,3,Partner,5
6768,Graduate,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,64,4798,36,6,0,3,Alone,4
2150,PhD,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,68,4679,1482,22,0,1,Alone,2
6646,Graduate,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,42,4385,22,5,0,1,Partner,3
4887,PhD,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,50,4484,63,6,0,2,Alone,3
8560,Graduate,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,34,4922,680,18,0,0,Alone,1
3321,PhD,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,59,4685,542,20,0,2,Partner,4
11003,Undergraduate,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,46,4535,50,7,0,1,Partner,3
10402,Graduate,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,59,4765,39,6,0,2,Partner,4
9904,Graduate,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,70,4722,1043,28,0,1,Partner,3
6141,Postgraduate,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,54,4695,385,14,0,1,Alone,2
5687,Graduate,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,46,4909,1633,27,0,0,Alone,1
10856,Undergraduate,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,4627,46,5,0,1,Alone,2
5121,Graduate,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,49,4365,761,20,1,1,Alone,2
4186,Graduate,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,4593,76,9,0,2,Partner,4
368,Graduate,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,52,4842,290,14,0,1,Partner,3
3312,Graduate,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,38,4313,89,11,0,1,Alone,2
11121,Graduate,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,45,4861,70,11,0,1,Partner,3
5332,Undergraduate,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,66,4602,1066,17,0,0,Partner,2
5848,Graduate,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,56,4432,2009,19,3,0,Partner,2
10343,Undergraduate,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,35,4903,1345,19,0,0,Alone,1
5935,Postgraduate,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,70,4817,764,23,0,1,Alone,2
2895,Graduate,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,63,4514,195,11,0,1,Alone,2
10262,Graduate,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,46,4680,53,11,0,2,Partner,4
7848,Graduate,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,52,4646,368,13,0,1,Alone,2
9477,PhD,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,72,4434,544,20,0,1,Partner,3
4856,Undergraduate,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,69,4865,1853,25,2,0,Partner,2
7186,PhD,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,60,4299,35,6,1,2,Partner,4
5794,PhD,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,52,4369,446,18,2,1,Partner,3
1456,Graduate,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,47,4719,1180,31,0,1,Alone,2
4877,Postgraduate,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,53,4382,41,5,0,1,Partner,3
425,Graduate,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,41,4760,727,22,0,2,Partner,4
3007,Graduate,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,60,4898,40,6,0,2,Partner,4
1031,Undergraduate,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,37,4685,1062,26,1,0,Partner,2
4297,Graduate,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,57,4419,40,7,0,1,Partner,3
807,Postgraduate,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,57,4399,292,17,0,2,Partner,4
9553,Graduate,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,39,4801,15,4,0,0,Partner,2
4271,Undergraduate,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,37,4898,341,17,0,1,Partner,3
4120,Undergraduate,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,51,4459,369,13,0,1,Alone,2
2036,PhD,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,53,4648,401,17,0,1,Partner,3
115,Postgraduate,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,60,4725,393,17,0,1,Alone,2
4259,Postgraduate,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,40,4543,10,4,0,2,Alone,3
8687,Graduate,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,48,4684,486,16,0,1,Partner,3
2447,Graduate,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,47,4885,69,7,0,1,Partner,3
10140,PhD,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,43,4539,1727,17,2,0,Partner,2
9353,Graduate,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,67,4439,995,16,1,1,Alone,2
3623,Graduate,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,50,4283,45,10,0,1,Partner,3
738,Undergraduate,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,45,4351,182,12,0,2,Alone,3
7631,Postgraduate,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,48,4531,989,23,0,1,Partner,3
4789,Graduate,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,73,4550,1677,18,3,0,Partner,2
773,Postgraduate,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,55,4629,595,23,0,2,Alone,3
10602,Graduate,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,43,4765,156,9,0,1,Partner,3
1446,Postgraduate,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,70,4350,1226,28,0,0,Alone,1
3270,Undergraduate,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,48,4793,128,11,0,1,Partner,3
8443,Graduate,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,54,4404,86,9,1,1,Alone,2
9653,Graduate,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,51,4886,68,7,0,1,Partner,3
8916,Graduate,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,51,4606,16,4,0,2,Alone,3
8017,Undergraduate,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,45,4275,55,7,0,2,Partner,4
5830,PhD,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,54,4920,2114,22,0,0,Alone,1
4597,PhD,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,56,4627,2018,19,0,0,Partner,2
7023,PhD,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,73,4845,263,15,0,3,Alone,4
8086,Graduate,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,67,4465,55,7,0,2,Partner,4
8825,Graduate,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,64,4719,564,24,0,2,Partner,4
2930,Postgraduate,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,48,4460,1281,20,0,0,Alone,1
1928,Graduate,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,53,4770,83,7,1,1,Partner,3
7108,Postgraduate,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,61,4924,353,18,0,2,Alone,3
10925,Graduate,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,43,4431,1003,25,0,0,Partner,2
9960,Undergraduate,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,35,4325,14,4,0,1,Alone,2
8800,PhD,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,83,4778,902,24,1,0,Alone,1
9224,PhD,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,54,4829,1139,25,0,1,Alone,2
5519,Graduate,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,70,4591,797,20,0,1,Partner,3
5046,Graduate,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,68,4422,1638,25,0,1,Alone,2
7037,PhD,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,52,4587,401,17,0,1,Partner,3
905,Graduate,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,40,4515,84,11,0,1,Alone,2
8624,Graduate,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,68,4773,928,18,0,0,Partner,2
8945,Graduate,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,56,4582,203,11,0,1,Alone,2
6445,Graduate,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,59,4615,858,16,0,0,Partner,2
2727,Graduate,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,53,4472,409,13,0,0,Partner,2
6404,Graduate,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,57,4727,282,16,0,3,Partner,5
11074,Graduate,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,49,4346,1423,18,0,0,Alone,1
